sim_id,record_id,base_record_id,earthquake_name,magnitude,r_rup_km,vs30_ms,target_pga_g,resulting_pga_g,struct_id,T,zeta,material_type,u_y,alpha,u_max_m,f_max_n,e_h_final_j,ductility,dt,n_steps,sim_file_path
RSN0073_PGA_0p050g__SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02,RSN0073_PGA_0p050g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.05,0.05,SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02,0.2,0.05,bilinear,0.005,0.02,0.0010602940060410195,1.046468238847111,4.034894880169701e-06,0.2120588012082039,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p050g__SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02.npz
RSN0073_PGA_0p050g__SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02,RSN0073_PGA_0p050g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.05,0.05,SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02,0.5,0.05,bilinear,0.01,0.02,0.0065646277208896466,1.0366444583296903,2.5126379884750714e-05,0.6564627720889646,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p050g__SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02.npz
RSN0073_PGA_0p050g__SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05,RSN0073_PGA_0p050g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.05,0.05,SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05,0.5,0.05,bilinear,0.02,0.05,0.0065646277208896466,1.0366444583296903,2.5126379884750714e-05,0.3282313860444823,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p050g__SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05.npz
RSN0073_PGA_0p050g__SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02,RSN0073_PGA_0p050g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.05,0.05,SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02,1.0,0.05,bilinear,0.02,0.02,0.03155385527522893,0.7986909105570646,0.01628771146598444,1.5776927637614464,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p050g__SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02.npz
RSN0073_PGA_0p050g__SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05,RSN0073_PGA_0p050g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.05,0.05,SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05,1.0,0.05,bilinear,0.04,0.05,0.028814950738005718,1.137568658483978,2.3821590569013683e-05,0.7203737684501429,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p050g__SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05.npz
RSN0073_PGA_0p050g__SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02,RSN0073_PGA_0p050g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.05,0.05,SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02,1.5,0.05,bilinear,0.03,0.02,0.04931246880206806,0.5331560187988915,0.014832418040311688,1.6437489600689354,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p050g__SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02.npz
RSN0073_PGA_0p050g__SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02,RSN0073_PGA_0p050g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.05,0.05,SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02,2.0,0.05,bilinear,0.05,0.02,0.04923688822953492,0.4859486087661625,0.0007812020029151242,0.9847377645906983,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p050g__SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02.npz
RSN0073_PGA_0p100g__SDOF_T0p20s_Z0p05_ELAS,RSN0073_PGA_0p100g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.1,0.1,SDOF_T0p20s_Z0p05_ELAS,0.2,0.05,elastic,,0.0,0.0021205880120820377,2.0929364776942214,1.613957952068113e-05,1.0,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p100g__SDOF_T0p20s_Z0p05_ELAS.npz
RSN0073_PGA_0p100g__SDOF_T0p50s_Z0p05_ELAS,RSN0073_PGA_0p100g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.1,0.1,SDOF_T0p50s_Z0p05_ELAS,0.5,0.05,elastic,,0.0,0.01312925544177929,2.0732889166593806,0.00010050551953900099,1.0,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p100g__SDOF_T0p50s_Z0p05_ELAS.npz
RSN0073_PGA_0p100g__SDOF_T1p00s_Z0p05_ELAS,RSN0073_PGA_0p100g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.1,0.1,SDOF_T1p00s_Z0p05_ELAS,1.0,0.05,elastic,,0.0,0.05762990147601148,2.275137316967956,9.528636227616874e-05,1.0,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p100g__SDOF_T1p00s_Z0p05_ELAS.npz
RSN0073_PGA_0p100g__SDOF_T1p50s_Z0p05_ELAS,RSN0073_PGA_0p100g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.1,0.1,SDOF_T1p50s_Z0p05_ELAS,1.5,0.05,elastic,,0.0,0.10454014613314792,1.8342575757622066,0.0016807350866632153,1.0,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p100g__SDOF_T1p50s_Z0p05_ELAS.npz
RSN0073_PGA_0p100g__SDOF_T2p00s_Z0p05_ELAS,RSN0073_PGA_0p100g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.1,0.1,SDOF_T2p00s_Z0p05_ELAS,2.0,0.05,elastic,,0.0,0.09847377645906982,0.9718972175323252,0.003124808011660513,1.0,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p100g__SDOF_T2p00s_Z0p05_ELAS.npz
RSN0073_PGA_0p100g__SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02,RSN0073_PGA_0p100g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.1,0.1,SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02,0.2,0.05,bilinear,0.005,0.02,0.002120588012082039,2.092936477694222,1.6139579520678803e-05,0.4241176024164078,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p100g__SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02.npz
RSN0073_PGA_0p100g__SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02,RSN0073_PGA_0p100g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.1,0.1,SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02,0.5,0.05,bilinear,0.01,0.02,0.013103718861351992,1.5889390969210953,0.019229646905579156,1.3103718861351992,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p100g__SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02.npz
RSN0073_PGA_0p100g__SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05,RSN0073_PGA_0p100g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.1,0.1,SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05,0.5,0.05,bilinear,0.02,0.05,0.013129255441779293,2.0732889166593806,0.00010050551953900286,0.6564627720889646,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p100g__SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05.npz
RSN0073_PGA_0p100g__SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02,RSN0073_PGA_0p100g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.1,0.1,SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02,1.0,0.05,bilinear,0.02,0.02,0.04489425692719368,0.8092240695055871,0.1470196790339137,2.244712846359684,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p100g__SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02.npz
RSN0073_PGA_0p100g__SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05,RSN0073_PGA_0p100g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.1,0.1,SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05,1.0,0.05,bilinear,0.04,0.05,0.060385181568693366,1.6193754397197737,0.0635827954449032,1.5096295392173342,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p100g__SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05.npz
RSN0073_PGA_0p100g__SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02,RSN0073_PGA_0p100g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.1,0.1,SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02,1.5,0.05,bilinear,0.03,0.02,0.07372967023064658,0.5417244852409105,0.0991895557944321,2.457655674354886,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p100g__SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02.npz
RSN0073_PGA_0p100g__SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02,RSN0073_PGA_0p100g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.1,0.1,SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02,2.0,0.05,bilinear,0.05,0.02,0.10048292239694656,0.5034451495158431,0.059644672201369354,2.0096584479389312,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p100g__SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02.npz
RSN0073_PGA_0p200g__SDOF_T0p20s_Z0p05_ELAS,RSN0073_PGA_0p200g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.2,0.2,SDOF_T0p20s_Z0p05_ELAS,0.2,0.05,elastic,,0.0,0.004241176024164075,4.185872955388443,6.455831808272452e-05,1.0,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p200g__SDOF_T0p20s_Z0p05_ELAS.npz
RSN0073_PGA_0p200g__SDOF_T0p50s_Z0p05_ELAS,RSN0073_PGA_0p200g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.2,0.2,SDOF_T0p50s_Z0p05_ELAS,0.5,0.05,elastic,,0.0,0.02625851088355858,4.146577833318761,0.00040202207815600395,1.0,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p200g__SDOF_T0p50s_Z0p05_ELAS.npz
RSN0073_PGA_0p200g__SDOF_T1p00s_Z0p05_ELAS,RSN0073_PGA_0p200g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.2,0.2,SDOF_T1p00s_Z0p05_ELAS,1.0,0.05,elastic,,0.0,0.11525980295202296,4.550274633935912,0.00038114544910467494,1.0,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p200g__SDOF_T1p00s_Z0p05_ELAS.npz
RSN0073_PGA_0p200g__SDOF_T1p50s_Z0p05_ELAS,RSN0073_PGA_0p200g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.2,0.2,SDOF_T1p50s_Z0p05_ELAS,1.5,0.05,elastic,,0.0,0.20908029226629585,3.668515151524413,0.006722940346652861,1.0,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p200g__SDOF_T1p50s_Z0p05_ELAS.npz
RSN0073_PGA_0p200g__SDOF_T2p00s_Z0p05_ELAS,RSN0073_PGA_0p200g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.2,0.2,SDOF_T2p00s_Z0p05_ELAS,2.0,0.05,elastic,,0.0,0.19694755291813965,1.9437944350646503,0.012499232046642052,1.0,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p200g__SDOF_T2p00s_Z0p05_ELAS.npz
RSN0073_PGA_0p200g__SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02,RSN0073_PGA_0p200g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.2,0.2,SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02,0.2,0.05,bilinear,0.005,0.02,0.004241176024164078,4.185872955388444,6.455831808271521e-05,0.8482352048328156,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p200g__SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02.npz
RSN0073_PGA_0p200g__SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02,RSN0073_PGA_0p200g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.2,0.2,SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02,0.5,0.05,bilinear,0.01,0.02,0.046961530437511244,1.6958713228869564,0.3839555420213933,4.696153043751124,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p200g__SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02.npz
RSN0073_PGA_0p200g__SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05,RSN0073_PGA_0p200g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.2,0.2,SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05,0.5,0.05,bilinear,0.02,0.05,0.025888573750648344,3.2047677230730254,0.0765128755526501,1.2944286875324171,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p200g__SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05.npz
RSN0073_PGA_0p200g__SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02,RSN0073_PGA_0p200g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.2,0.2,SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02,1.0,0.05,bilinear,0.02,0.02,0.12331442735522045,0.8711421542408375,0.6431248863135998,6.165721367761023,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p200g__SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02.npz
RSN0073_PGA_0p200g__SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05,RSN0073_PGA_0p200g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.2,0.2,SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05,1.0,0.05,bilinear,0.04,0.05,0.09250250066447083,1.682772486499549,0.5852290518775255,2.3125625166117705,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p200g__SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05.npz
RSN0073_PGA_0p200g__SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02,RSN0073_PGA_0p200g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.2,0.2,SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02,1.5,0.05,bilinear,0.03,0.02,0.17032125039394652,0.5756203318075908,0.566710705735406,5.677375013131551,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p200g__SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02.npz
RSN0073_PGA_0p200g__SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02,RSN0073_PGA_0p200g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.2,0.2,SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02,2.0,0.05,bilinear,0.05,0.02,0.23506659528934837,0.5300109017217154,0.5008320954601869,4.701331905786967,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p200g__SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02.npz
RSN0073_PGA_0p300g__SDOF_T0p20s_Z0p05_ELAS,RSN0073_PGA_0p300g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.3,0.3,SDOF_T0p20s_Z0p05_ELAS,0.2,0.05,elastic,,0.0,0.006361764036246114,6.278809433082665,0.00014525621568611797,1.0,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p300g__SDOF_T0p20s_Z0p05_ELAS.npz
RSN0073_PGA_0p300g__SDOF_T0p50s_Z0p05_ELAS,RSN0073_PGA_0p300g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.3,0.3,SDOF_T0p50s_Z0p05_ELAS,0.5,0.05,elastic,,0.0,0.03938776632533788,6.219866749978143,0.00090454967585097,1.0,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p300g__SDOF_T0p50s_Z0p05_ELAS.npz
RSN0073_PGA_0p300g__SDOF_T1p00s_Z0p05_ELAS,RSN0073_PGA_0p300g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.3,0.3,SDOF_T1p00s_Z0p05_ELAS,1.0,0.05,elastic,,0.0,0.17288970442803436,6.825411950903865,0.0008575772604851997,1.0,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p300g__SDOF_T1p00s_Z0p05_ELAS.npz
RSN0073_PGA_0p300g__SDOF_T1p50s_Z0p05_ELAS,RSN0073_PGA_0p300g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.3,0.3,SDOF_T1p50s_Z0p05_ELAS,1.5,0.05,elastic,,0.0,0.31362043839944365,5.502772727286618,0.015126615779969347,1.0,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p300g__SDOF_T1p50s_Z0p05_ELAS.npz
RSN0073_PGA_0p300g__SDOF_T2p00s_Z0p05_ELAS,RSN0073_PGA_0p300g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.3,0.3,SDOF_T2p00s_Z0p05_ELAS,2.0,0.05,elastic,,0.0,0.2954213293772099,2.9156916525969794,0.028123272104943864,1.0,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p300g__SDOF_T2p00s_Z0p05_ELAS.npz
RSN0073_PGA_0p300g__SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02,RSN0073_PGA_0p300g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.3,0.3,SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02,0.2,0.05,bilinear,0.005,0.02,0.006260699691328808,4.95968741498866,0.021364971663895824,1.2521399382657616,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p300g__SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02.npz
RSN0073_PGA_0p300g__SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02,RSN0073_PGA_0p300g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.3,0.3,SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02,0.5,0.05,bilinear,0.01,0.02,0.08213732111618427,1.8069660872050457,1.1293223944835027,8.213732111618427,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p300g__SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02.npz
RSN0073_PGA_0p300g__SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05,RSN0073_PGA_0p300g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.3,0.3,SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05,0.5,0.05,bilinear,0.02,0.05,0.04935041985140616,3.390015034700002,0.5922791804800797,2.467520992570308,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p300g__SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05.npz
RSN0073_PGA_0p300g__SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02,RSN0073_PGA_0p300g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.3,0.3,SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02,1.0,0.05,bilinear,0.02,0.02,0.2064272458190407,0.9367654053526344,1.4366405935225446,10.321362290952035,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p300g__SDOF_T1p00s_Z0p05_BILIN_uy0p020_a0p02.npz
RSN0073_PGA_0p300g__SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05,RSN0073_PGA_0p300g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.3,0.3,SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05,1.0,0.05,bilinear,0.04,0.05,0.1578428553080723,1.8117491768513947,1.4714910066219873,3.9460713827018075,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p300g__SDOF_T1p00s_Z0p05_BILIN_uy0p040_a0p05.npz
RSN0073_PGA_0p300g__SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02,RSN0073_PGA_0p300g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.3,0.3,SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02,1.5,0.05,bilinear,0.03,0.02,0.343591230296619,0.6364241062511136,1.3162443006509974,11.453041009887299,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p300g__SDOF_T1p50s_Z0p05_BILIN_uy0p030_a0p02.npz
RSN0073_PGA_0p300g__SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02,RSN0073_PGA_0p300g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.3,0.3,SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02,2.0,0.05,bilinear,0.05,0.02,0.32044281055938234,0.546863491121265,1.3378879369810002,6.408856211187646,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p300g__SDOF_T2p00s_Z0p05_BILIN_uy0p050_a0p02.npz
RSN0073_PGA_0p400g__SDOF_T0p20s_Z0p05_ELAS,RSN0073_PGA_0p400g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.4,0.4,SDOF_T0p20s_Z0p05_ELAS,0.2,0.05,elastic,,0.0,0.00848235204832815,8.371745910776886,0.0002582332723308981,1.0,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p400g__SDOF_T0p20s_Z0p05_ELAS.npz
RSN0073_PGA_0p400g__SDOF_T0p50s_Z0p05_ELAS,RSN0073_PGA_0p400g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.4,0.4,SDOF_T0p50s_Z0p05_ELAS,0.5,0.05,elastic,,0.0,0.05251702176711716,8.293155666637523,0.0016080883126240158,1.0,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p400g__SDOF_T0p50s_Z0p05_ELAS.npz
RSN0073_PGA_0p400g__SDOF_T1p00s_Z0p05_ELAS,RSN0073_PGA_0p400g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.4,0.4,SDOF_T1p00s_Z0p05_ELAS,1.0,0.05,elastic,,0.0,0.2305196059040459,9.100549267871823,0.0015245817964186998,1.0,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p400g__SDOF_T1p00s_Z0p05_ELAS.npz
RSN0073_PGA_0p400g__SDOF_T1p50s_Z0p05_ELAS,RSN0073_PGA_0p400g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.4,0.4,SDOF_T1p50s_Z0p05_ELAS,1.5,0.05,elastic,,0.0,0.4181605845325917,7.337030303048826,0.026891761386611444,1.0,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p400g__SDOF_T1p50s_Z0p05_ELAS.npz
RSN0073_PGA_0p400g__SDOF_T2p00s_Z0p05_ELAS,RSN0073_PGA_0p400g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.4,0.4,SDOF_T2p00s_Z0p05_ELAS,2.0,0.05,elastic,,0.0,0.3938951058362793,3.8875888701293007,0.04999692818656821,1.0,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p400g__SDOF_T2p00s_Z0p05_ELAS.npz
RSN0073_PGA_0p400g__SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02,RSN0073_PGA_0p400g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.4,0.4,SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02,0.2,0.05,bilinear,0.005,0.02,0.012618633316023583,5.085187994356903,0.12922997737074599,2.5237266632047164,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p400g__SDOF_T0p20s_Z0p05_BILIN_uy0p005_a0p02.npz
RSN0073_PGA_0p400g__SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02,RSN0073_PGA_0p400g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.4,0.4,SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02,0.5,0.05,bilinear,0.01,0.02,0.11650251687307624,1.9155007711367316,2.2599540825192723,11.650251687307623,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p400g__SDOF_T0p50s_Z0p05_BILIN_uy0p010_a0p02.npz
RSN0073_PGA_0p400g__SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05,RSN0073_PGA_0p400g,RSN0073,Hector Mine,7.056345921102488,83.01973586596806,494.7599108178997,0.4,0.4,SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05,0.5,0.05,bilinear,0.02,0.05,0.08455418156629317,3.6679727959449218,1.5336559777229892,4.227709078314659,0.01,3645,/Users/rahul/seismoFNO/data/simulations/sdof_responses/RSN0073_PGA_0p400g__SDOF_T0p50s_Z0p05_BILIN_uy0p020_a0p05.npz
